id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
11162607747661620840,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,6f1a5911,1,2,15705,320,50,1722,0,35,-1,79
11162865414904306684,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,019e698a,f39b265e,1,0,15701,320,50,1722,0,35,100084,79
11163128447080359660,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4d7ec794,5db079b5,1,2,15702,320,50,1722,0,35,-1,79
11163157418538046792,0,14102100,1005,0,ed0b2078,3570c3ad,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c593ccb1,d787e91b,1,0,19950,320,50,1800,3,167,100075,23
11163213342607183799,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0db890de,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
11163275381018558013,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,94972a26,7801e8d9,75d80bbe,ed725667,4dd92edf,a1a7a957,4,3,21665,320,50,2493,3,35,-1,117
11163362784123397378,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
1116377126073817742,1,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,15076974,8f5c9827,1,0,16071,320,50,1784,2,175,100075,95
11163881305012383964,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,83cd9ca6,3bd9e8e7,1,0,15699,320,50,1722,0,35,100084,79
11164277501076828334,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,1f0bc64f,1,0,15706,320,50,1722,0,35,-1,79
11164603550207807304,0,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,64c873f6,7b9ad1dd,65917667,1,0,16070,300,50,1784,2,175,-1,95
11164967027766582978,0,14102100,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a18fe1b,d787e91b,1,0,17894,320,50,2039,2,39,-1,32
11165188517443279773,0,14102100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,816bd0cb,1ccc7835,1,0,19665,320,50,2253,2,303,100106,52
11165213872771014784,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,408d3f33,f87e93a5,1,0,15706,320,50,1722,0,35,-1,79
11165421111631239029,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,700d83f4,6e1e2240,1,0,18993,320,50,2161,0,35,-1,157
11165450409161872605,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,03d42b4f,7e5b3bec,1,0,20362,320,50,2333,0,39,-1,157
11165578738174172377,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ba043837,e24c8b65,1,2,21476,300,250,2471,2,167,100105,23
11165601691731093517,1,14102100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c947673a,8a4875bd,1,0,16920,320,50,1899,0,431,100074,117
11165642698877219815,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b47eb6d1,a5a2318d,1,0,20355,216,36,2333,0,39,-1,157
11165791848571870246,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,693bff3e,94a6ac23,1,2,15704,320,50,1722,0,35,-1,79
11166423111528184011,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,944c4a7c,901308c4,1,0,19665,320,50,2253,2,303,-1,52
11166539656355364189,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ea6d54ea,05e70df4,1,0,17653,300,250,1994,2,39,-1,33
11166798158353747982,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,c4461097,02bcd3cd,d4897fef,4,0,21665,320,50,2493,3,35,-1,117
11167085535751617180,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,afcea16a,301534c6,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
11167172551110646804,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8779d3c,3bc980aa,1,0,17614,320,50,1993,2,1063,100083,33
11167342659068432909,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5adc706e,711ee120,1,0,15708,320,50,1722,0,35,100083,79
1116759584425388804,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,6d6dd48c,ac221d6c,1,0,21611,320,50,2480,3,297,100111,61
11167702924498902795,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,35f4a066,7dc3b26e,1,0,17654,300,250,1994,2,39,100084,33
11167773189322572690,0,14102100,1005,0,9d5dba0f,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c96b8599,9955990f,1,0,20251,320,50,2323,0,687,100081,48
11167785379130790698,0,14102100,1005,1,78b4322c,2135cad1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,19f40e4a,900981af,1,2,18993,320,50,2161,0,35,-1,157
11168153426341251446,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,6a620063,2891f384,1,0,18993,320,50,2161,0,35,-1,157
1116825583753308991,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,faba7dee,d18e3b74,1,0,20362,320,50,2333,0,39,-1,157
11168291526177994117,0,14102100,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,753a947e,89416188,1,0,20596,320,50,2161,0,35,-1,157
11168322044169299039,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,b8b1bb3c,ab57115f,1,0,21611,320,50,2480,3,297,100111,61
11168393239238181540,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,235dacaa,27466962,1,0,15708,320,50,1722,0,35,-1,79
11168430441756952323,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,50d86760,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
11168511625344359882,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8be34e02,a0f5f879,1,0,15706,320,50,1722,0,35,-1,79
11168570409907410299,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6e9f165d,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
11168693640845429712,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,fd2c72ca,d6e0e6ff,1,0,18993,320,50,2161,0,35,-1,157
11168739120362820010,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,bbcfa7a2,b9528b13,cef3e649,fb119767,55255a05,5e12edef,1,2,20596,320,50,2161,0,35,100128,157
1116880990874576043,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,f09b1d8a,1f0bc64f,1,0,4687,320,50,423,2,39,100148,32
11168836206086829441,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd2a4906,375c3d47,1,0,15701,320,50,1722,0,35,100083,79
11168966347209170088,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2adc4928,d5db24c3,1,0,15708,320,50,1722,0,35,100084,79
11168984264195884339,0,14102100,1005,0,90650879,9449e4e4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f0d981f3,d4897fef,1,0,16615,320,50,1863,3,39,-1,23
11169102908325739134,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ba6cb83,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
11169174371531871321,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8e076111,7ae42b22,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
11169181744959793054,0,14102100,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,194739df,55bcf790,1,2,20008,320,50,2283,0,163,100076,95
11169192766701049376,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e60ed3c7,be87996b,1,2,15702,320,50,1722,0,35,-1,79
11169282941991592127,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,43e71b2b,7801e8d9,0f2161f8,bd5ba26f,5d1d886d,b4d21d55,5,0,20366,320,50,2333,0,39,-1,157
11169478435732962295,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,44fe04f7,ade3a0e7,1,0,20596,320,50,2161,0,35,-1,157
11169535732412497315,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,cbb77256,1,0,15707,320,50,1722,0,35,-1,79
11169557449085391197,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88d3bffd,375c3d47,1,0,15707,320,50,1722,0,35,100084,79
11169642064325486805,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d2bb6502,2347f47a,8ded1f7a,41535590,c8d506a5,d787e91b,1,2,18094,320,50,2060,3,39,100105,23
1116964426062585225,0,14102100,1005,1,92fa1eaf,060c1a43,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,25ee21fb,900981af,1,2,20596,320,50,2161,0,35,-1,157
11169647987233343515,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,964fc775,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
11169795084373684916,1,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,5f4313b4,7dc3b26e,1,0,20366,320,50,2333,0,39,-1,157
11170070958818870608,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8d764ac,711ee120,1,0,15701,320,50,1722,0,35,100084,79
11170345137738243959,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
11170571609947336384,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,b15c6b50,abbd6ad1,1,0,21611,320,50,2480,3,297,100111,61
11170772224583623697,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1819a98b,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
11170842889427827445,0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,96ce2724,90df9d44,1,0,20596,320,50,2161,0,35,-1,157
11170958562691123834,0,14102100,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e730b99f,3bc980aa,1,0,20596,320,50,2161,0,35,100105,157
11171052458039738083,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5083786e,05e70df4,1,0,17654,300,250,1994,2,39,100084,33
11171078544258235212,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96baa141,24f6b932,1,0,15708,320,50,1722,0,35,100084,79
11171194546864732398,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,ecb851b2,1,0,17753,320,50,1993,2,1063,-1,33
11171788438522253400,0,14102100,1002,0,52b42525,d3c0fc27,50e219e0,ecad2386,7801e8d9,07d7df22,183dc3f0,661b3005,43e7b962,0,0,20170,300,50,2312,0,167,100075,16
11171798951942193714,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7359a585,3bd9e8e7,1,0,15708,320,50,1722,0,35,100084,79
11172043715915804062,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,efd74031,a46d1061,1,0,21611,320,50,2480,3,297,100111,61
11172071046181078378,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8b3fd2b,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
11172090943628139212,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e448377,7ac6007f,1,2,15701,320,50,1722,0,35,-1,79
11172176978069328754,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ada8ca5e,8ce34352,1,0,15703,320,50,1722,0,35,-1,79
11172254591113104642,0,14102100,1005,1,34040f5c,c5206c87,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7a6f0899,900981af,1,2,20596,320,50,2161,0,35,-1,157
11172267706846307701,0,14102100,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68d970a2,d5db24c3,1,0,17914,320,50,2043,2,39,-1,32
1117237224074127373,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1e0fe12,8bfcd3c6,1,0,17037,320,50,1934,2,39,-1,16
1117250133265381200,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4f9354e7,0153a639,1,0,15708,320,50,1722,0,35,100084,79
11172722920390438897,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16688cb5,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
11172978529911799724,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e2f5e5ad,fd1ab1f0,1,0,15707,320,50,1722,0,35,-1,79
11173142457434706547,0,14102100,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5224ae5,a1a7a957,1,0,15704,320,50,1722,0,35,-1,79
11173187202025514574,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,be87996b,1,2,15702,320,50,1722,0,35,-1,79
11173287499653323213,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0dd8b383,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
11173368944416264051,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,cba9aba7,7abbbd5c,1,0,20596,320,50,2161,0,35,-1,157
11174558549778317287,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,9c7b6730,1,0,15699,320,50,1722,0,35,-1,79
11174794016901422725,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9db0bd13,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
11174916130019091067,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8365e4a2,1f0bc64f,1,0,15704,320,50,1722,0,35,100084,79
11174936749409581650,1,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddb99d56,36d749e5,1,0,17914,320,50,2043,2,39,-1,32
11175056779061740464,0,14102100,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,94aeeec5,56f23684,1,2,18993,320,50,2161,0,35,100130,157
11175192209731309550,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,d25693ce,1,0,15704,320,50,1722,0,35,-1,79
11175348073352851637,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cce8d9d,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
11175631375953040188,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4b6fe0a2,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
11175841928606257497,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c61a9367,6332421a,1,0,15701,320,50,1722,0,35,-1,79
11175858662093618641,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,622cb132,711ee120,1,0,15707,320,50,1722,0,35,-1,79
11176100423457222562,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,85b28c93,ae637522,8ded1f7a,a99f214a,5c218a0a,36b67a2a,1,0,21611,320,50,2480,3,297,100111,61
11176208288191695162,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,c7647d5a,837b5bc8,1,0,18993,320,50,2161,0,35,-1,157
11176277493780152228,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,eac7f9fe,2347f47a,0f2161f8,a99f214a,45757e27,57b3c6c3,1,0,20634,320,50,2374,3,39,-1,23
1117629636143087903,0,14102100,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,df1078ef,36b67a2a,1,0,21612,320,50,2481,3,297,100111,61
1117633189107536595,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cbf01c88,f39b265e,1,0,15705,320,50,1722,0,35,-1,79
11176594053801946487,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ce0c5e4c,94a6ac23,1,2,15708,320,50,1722,0,35,-1,79
11176985880629129324,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,95b162ca,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
11177324329214834002,0,14102100,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d6057f6,4ea23a13,1,0,9461,320,50,901,3,1315,100191,61
11177574340783336400,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d243700,e981565c,1,0,20355,216,36,2333,0,39,-1,157
11177843023470677567,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0df14811,711ee120,1,0,15699,320,50,1722,0,35,100084,79
11177904300499384256,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,10127e38,d780319b,1,0,15704,320,50,1722,0,35,100084,79
11177923300938402955,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5352b85,c144e605,1,0,17614,320,50,1993,2,1063,100083,33
11178034078024123999,0,14102100,1005,1,93377b07,7212918d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff3ad560,be87996b,1,2,20596,320,50,2161,0,35,-1,157
11178297369049958560,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f7600ed5,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
11178320464258052848,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44c616f3,ff065cf0,1,2,15699,320,50,1722,0,35,-1,79
11178378455313999145,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cce8d9d,8a4875bd,1,0,15703,320,50,1722,0,35,100084,79
11178391367651984598,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,266ffd04,d5db24c3,1,0,15702,320,50,1722,0,35,100084,79
11178417352491105182,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,a167aa83,af0dd4ba,158e4944,4,0,21665,320,50,2493,3,35,100050,117
11178546387699568911,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95484e38,7abbbd5c,1,0,15701,320,50,1722,0,35,-1,79
11178767634919415278,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fd5183d1,158e4944,1,0,15705,320,50,1722,0,35,-1,79
11178820624905159708,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,67287d76,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
11178862340815877764,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,41d703ea,2347f47a,8ded1f7a,b5ea54f9,d3280123,56243372,1,0,20633,320,50,2374,3,39,-1,23
11178884168434317615,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,64be1d6a,1df52df3,1,0,15699,320,50,1722,0,35,100083,79
11178926483410330224,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,d76a036c,724a6170,b4d21d55,5,0,21309,320,50,2449,0,163,100105,91
11179351892589355624,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,eb8160d1,be1b1994,1,0,20596,320,50,2161,0,35,-1,157
11179584782859482100,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4b6fe0a2,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
11179623086584012830,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,03a45fac,c6263d8a,1,0,15706,320,50,1722,0,35,-1,79
11179675965625366611,0,14102100,1005,0,1bf0f8d0,e2e5d9f1,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,036f40ce,fbec56bc,1,0,18993,320,50,2161,0,35,-1,157
11179801906773406849,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c823f3cc,2347f47a,0f2161f8,96c89d44,8583dab4,7abbbd5c,1,0,18993,320,50,2161,0,35,100034,157
11180105893128932308,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7fd82f88,7801e8d9,0f2161f8,50b6470b,ed48711c,e8d6bd6d,1,0,20596,320,50,2161,0,35,-1,157
11180174694292845831,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,99c72809,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
11180369337402433112,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6401f146,6f1a5911,1,2,15699,320,50,1722,0,35,-1,79
11180723566606702434,0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,4edffda8,2e0de5da,1,2,18993,320,50,2161,0,35,-1,157
11180726534681567111,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7a9626f,8a4875bd,1,0,20006,320,50,2283,0,163,-1,95
11180812472468992722,0,14102100,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d28046ec,4ea23a13,1,0,18993,320,50,2161,0,35,-1,157
11181450395661806290,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fdcb2fee,84ebbcd4,1,0,17654,300,250,1994,2,39,100084,33
11181669206782076638,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d81b73dd,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
11181724001147467212,1,14102100,1005,1,e7777bfa,9fb0b77c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5b8b7cd2,900981af,1,2,21401,320,50,1401,0,43,100101,94
11181943436438586732,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7c811b98,ae637522,0f2161f8,a99f214a,d02b2885,1277f67f,1,2,21234,320,50,2434,3,163,100087,61
1118195969292451902,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9fa74f36,607e78f2,1,0,20366,320,50,2333,0,39,-1,157
11182487294851920480,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,afcea16a,301534c6,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
11182497397323650174,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a4883393,e9b8d8d7,1,0,15707,320,50,1722,0,35,100084,79
11182662355488965089,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e0893bea,977a2929,1,2,15699,320,50,1722,0,35,-1,79
11182810272630615006,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4811aeda,4ea23a13,1,0,15705,320,50,1722,0,35,-1,79
11182816776623860527,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,95827a92,2347f47a,0f2161f8,a99f214a,f295a178,1f0bc64f,1,0,454,320,50,122,3,1319,-1,15
11182946061879263958,0,14102100,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77f289a9,158e4944,1,0,18993,320,50,2161,0,35,100130,157
11183591646533765923,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
11183661543464351370,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b596f6e4,0eb711ec,1,0,15699,320,50,1722,0,35,100084,79
11183661560338808228,1,14102100,1005,0,c5be5db1,1e0ba417,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,54ee63bb,05e70df4,1,0,20363,216,36,2333,0,39,-1,157
